stationId,nom,latitude,longitude,Élévation,Date,PM,O3,NO2,SO2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-14,,28,10,8
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-14,20,31,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-15,,44,12,9
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-15,21,42,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-16,,32,11,9
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-16,16,34,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-17,,32,5,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-17,27,33,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-18,,43,8,8
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-18,62,46,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-19,,42,8,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-19,52,41,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-20,,23,7,13
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-20,38,32,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-21,,16,5,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-21,4,20,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-22,,10,4,14
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-22,8,17,2,
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-23,3,18,2,
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-24,13,23,3,
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-25,41,43,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-26,,43,6,12
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-26,43,45,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-27,,47,8,19
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-27,54,44,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-28,,20,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-28,25,25,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-29,,23,5,10
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-29,10,24,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-06-30,,15,3,9
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-06-30,4,18,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-01,,10,3,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-01,5,13,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-02,,20,4,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-02,8,20,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-03,,22,8,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-03,13,25,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-04,,28,7,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-04,23,30,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-05,,30,8,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-05,34,34,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-06,,23,5,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-06,49,26,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-07,,19,4,64
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-07,12,24,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-08,,24,6,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-08,15,31,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-09,,10,5,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-09,32,12,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-10,,21,4,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-10,27,27,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-11,,28,8,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-11,69,31,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-12,,24,6,19
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-12,5,24,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-13,,22,7,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-13,11,26,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-14,,20,4,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-14,8,20,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-15,,26,4,7
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-15,21,28,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-16,,24,6,11
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-16,8,25,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-17,,24,5,10
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-17,12,26,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-18,,38,10,7
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-18,24,37,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-19,,20,5,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-19,34,26,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-20,,14,4,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-20,14,17,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-21,,18,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-21,12,20,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-22,,25,7,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-22,18,30,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-23,,29,7,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-23,28,30,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-24,,33,5,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-24,16,30,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-25,,33,8,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-25,32,38,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-26,,50,9,10
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-26,49,45,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-27,,45,7,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-27,45,41,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-28,,38,6,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-28,32,40,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-29,,22,4,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-29,11,32,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-30,,26,8,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-30,9,26,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-07-31,,31,6,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-07-31,20,31,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-01,,36,5,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-01,20,36,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-02,,44,9,10
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-02,39,41,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-03,,46,9,15
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-03,41,45,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-04,,18,5,7
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-04,26,21,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-05,,35,5,13
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-05,11,36,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-06,,23,6,11
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-06,17,25,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-07,,21,8,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-07,24,34,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-08,,26,5,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-08,25,29,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-09,,25,7,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-09,10,25,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-10,,26,8,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-10,16,30,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-11,,24,9,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-11,23,25,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-12,,33,6,11
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-12,20,38,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-13,,28,3,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-13,24,35,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-14,,18,3,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-14,4,18,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-15,,17,6,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-15,10,19,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-16,,24,6,7
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-16,17,29,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-17,,19,6,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-17,16,20,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-18,,15,3,9
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-18,3,16,1,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-19,,14,3,7
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-19,5,15,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-20,,19,6,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-20,10,20,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-21,,22,7,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-21,17,24,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-22,,23,5,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-22,12,23,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-23,,22,4,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-23,16,22,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-24,,26,5,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-24,40,29,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-25,,28,5,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-25,24,31,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-26,,16,4,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-26,12,22,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-27,,33,8,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-27,12,26,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-28,,29,10,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-28,17,29,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-29,,44,8,7
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-29,42,41,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-30,,19,6,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-30,14,24,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-08-31,,20,5,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-08-31,18,22,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-01,,17,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-01,5,21,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-02,,23,6,13
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-02,10,25,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-03,,29,6,16
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-03,15,30,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-04,,18,5,11
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-04,5,21,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-05,,20,5,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-05,12,23,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-06,,29,10,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-06,34,36,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-07,,44,8,12
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-07,60,47,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-08,,38,5,9
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-08,44,40,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-09,,15,2,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-09,5,15,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-10,,18,6,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-10,13,21,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-11,,10,5,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-11,18,7,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-12,,13,4,15
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-12,11,16,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-13,,13,5,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-13,10,18,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-14,,31,4,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-14,20,29,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-15,,29,4,18
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-15,18,25,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-16,,16,4,32
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-16,9,18,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-17,,26,8,8
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-17,10,27,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-18,,23,8,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-18,20,24,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-19,,29,8,8
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-19,17,36,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-20,,31,11,30
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-20,24,35,10,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-21,,36,9,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-21,31,37,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-22,,36,8,17
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-22,38,38,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-23,,16,6,24
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-23,6,20,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-24,,27,8,12
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-24,8,27,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-25,,41,9,19
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-25,41,43,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-26,,28,9,18
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-26,39,30,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-27,,14,4,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-27,19,13,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-28,,16,6,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-28,15,16,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-29,,15,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-29,6,17,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-09-30,,19,5,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-09-30,10,19,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-01,,24,4,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-01,16,23,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-02,,25,6,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-02,16,24,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-03,,23,5,9
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-03,23,30,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-04,20,24,11,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-04,23,26,10,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-05,33,38,15,17
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-05,35,39,16,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-06,47,19,14,9
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-06,34,17,11,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-07,9,20,4,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-07,6,22,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-08,21,21,5,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-08,12,19,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-09,15,13,4,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-09,10,11,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-10,32,12,4,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-10,20,16,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-11,24,8,3,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-11,16,8,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-12,14,11,4,10
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-12,,15,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-13,12,18,4,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-13,5,19,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-14,7,10,3,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-14,4,13,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-15,13,11,4,8
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-15,4,14,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-16,22,13,7,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-16,12,16,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-17,30,12,7,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-17,40,6,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-18,35,13,5,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-18,30,12,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-19,35,22,4,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-19,36,21,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-20,25,18,6,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-20,7,21,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-21,15,31,5,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-21,10,32,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-22,30,35,11,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-22,30,35,13,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-23,35,18,11,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-23,26,26,12,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-24,22,16,8,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-24,14,17,10,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-25,23,14,8,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-25,19,13,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-26,23,22,9,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-26,23,22,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-27,17,19,5,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-27,7,19,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-28,15,18,4,20
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-28,8,19,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-29,14,18,8,13
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-29,7,19,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-30,26,17,8,10
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-30,16,19,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-10-31,29,15,8,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-10-31,15,21,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-01,23,18,6,12
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-01,11,24,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-02,15,19,10,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-02,11,19,10,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-03,25,14,6,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-03,16,13,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-04,30,20,8,23
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-04,23,23,10,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-05,50,19,7,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-05,23,21,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-06,20,21,6,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-06,8,21,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-07,15,18,5,7
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-07,,19,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-08,21,19,7,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-08,22,19,11,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-09,29,21,7,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-09,26,18,11,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-10,33,20,7,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-10,20,18,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-11,40,21,9,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-11,41,22,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-12,37,20,8,8
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-12,13,20,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-13,35,13,7,9
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-13,19,14,8,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-14,29,11,7,11
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-14,21,17,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-15,28,20,9,4
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-15,12,23,9,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-16,14,15,5,17
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-16,7,18,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-17,12,20,5,12
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-17,5,21,2,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-18,15,22,7,16
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-18,16,21,10,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-19,19,17,9,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-19,20,17,10,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-20,33,19,8,5
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-20,15,19,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-21,43,3,5,3
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-21,30,3,7,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-22,27,15,5,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-22,12,15,4,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-23,11,17,6,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-23,4,21,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-24,15,19,4,6
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-24,4,22,3,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2007-11-25,29,16,5,12
66,Aéroport de Montréal,45.468297,-73.741185,33,2007-11-25,15,20,5,
